rally_id,ball_round,player,type,landing_x,landing_y,rally_length
21700,7,19,drop,1.0988284146341463,-0.6630488020833335,11
21700,8,32,lob,-0.8337836280487804,1.30992671875,11
21700,9,19,smash,-0.8015428963414634,-1.1140146354166667,11
21700,10,32,defensive shot,-0.17651234756097545,0.76134328125,11
21700,11,19,push/rush,1.894221920731707,-1.8444280468750003,11
21800,1,19,short service,0.529120030487805,-0.7895392187500002,5
21800,2,32,net shot,-0.8304862804878047,0.7118470312499999,5
21800,3,19,net shot,0.9486159146341464,-0.6486123958333335,5
21800,4,32,lob,-0.9239111280487804,1.5051619270833332,5
21800,5,19,smash,0.6196139024390246,-1.7918382812500002,5
21900,1,19,net shot,-0.0709972256097562,-0.7953825260416666,14
21900,2,32,net shot,0.3151588109756096,0.7909035416666667,14
21900,3,19,lob,0.7888777439024389,-1.4701126562500002,14
21900,4,32,lob,1.0486354573170733,0.8153079427083334,14
21900,5,19,net shot,1.3772710975609759,-0.73591828125,14
21900,6,32,net shot,1.3659135670731706,0.6066675000000004,14
21900,7,19,net shot,1.4787561280487802,-0.6025533854166666,14
21900,8,32,lob,-1.178906006097561,1.5244104687499995,14
21900,9,19,drop,0.7357538109756099,-0.7933201822916667,14
21900,10,32,net shot,0.29684021341463396,0.725939713541667,14
21900,11,19,net shot,1.161111646341463,-0.3650401302083335,14
21900,12,32,lob,-1.2756282012195124,1.4893506250000002,14
21900,13,19,smash,-1.031624481707317,-1.05764390625,14
21900,14,32,defensive shot,0.7324564634146338,0.8678977083333331,14
22000,1,32,short service,0.5078704573170731,0.8383374479166665,5
22000,2,19,push/rush,1.2336532926829271,-1.2064763802083334,5
22000,3,32,drop,0.6716387195121951,0.6956920052083332,5
22000,4,19,net shot,0.02828957317073185,-0.5128414322916667,5
22000,5,32,lob,-1.639069176829268,1.4835073177083338,5
22100,1,19,short service,-0.6469339329268293,-0.8043193489583335,5
22100,2,32,lob,1.0490018292682926,1.5061930989583334,5
22100,3,19,drop,0.9933132926829267,-0.815318515625,5
22100,4,32,push/rush,0.10999051829268308,0.9926695052083332,5
22100,5,19,net shot,1.2358515243902435,-0.5155912239583333,5
22101,1,19,net shot,0.18033393292682934,-0.780258671875,9
22101,2,32,net shot,1.029950487804878,0.7548125260416665,9
22101,3,19,lob,1.214968323170732,-1.508266015625,9
22101,4,32,smash,1.0574283841463417,1.0696636718749997,9
22101,5,19,defensive shot,-1.1034333841463413,-0.8658459375000002,9
22101,6,32,net shot,-0.9828970121951219,0.7654679687499998,9
22101,7,19,lob,1.10322487804878,-1.2951571614583335,9
22101,8,32,smash,0.17667021341463435,0.9270182291666664,9
22101,9,19,defensive shot,-0.3600646951219513,-1.9279529687500003,9
22300,1,19,net shot,-1.0206333231707316,-0.5946477343750001,13
22300,2,32,lob,0.8965910975609758,1.4278240364583337,13
22300,3,19,smash,0.9368920121951219,-0.9631198177083332,13
22300,4,32,defensive shot,1.0163947256097559,0.961046901041667,13
22300,5,19,net shot,1.3446639939024392,-0.5369021093749998,13
22300,6,32,net shot,1.2065417682926827,0.6970669010416669,13
22300,7,19,lob,-1.0554386585365854,-1.3333105208333336,13
22300,8,32,clear,-0.9704403658536586,1.17793671875,13
22300,9,19,smash,-1.3181273475609754,-1.091672578125,13
22300,10,32,defensive shot,-1.0671625609756097,1.0321977604166666,13
22300,11,19,net shot,1.3834994207317068,-0.7252628385416667,13
22300,12,32,net shot,1.024821280487805,0.5781384114583332,13
22300,13,19,lob,-0.9330704268292683,-1.2717839322916669,13
22400,1,19,long service,0.8295450304878046,-1.6564110416666669,5
22400,2,32,smash,0.9555769817073168,1.0610705729166667,5
22400,3,19,defensive shot,1.4901136585365848,-0.6991398177083333,5
22400,4,32,net shot,1.3534569207317069,0.6602884375000002,5
22400,5,19,lob,0.8053644817073173,-1.7584970572916667,5
22500,1,19,net shot,1.2061753963414634,-0.6087404166666666,8
22500,2,32,lob,-0.8825110975609755,1.5130675781249998,8
22500,3,19,drop,-1.0070775609756097,-0.8043193489583335,8
22500,4,32,net shot,-1.1807378658536585,0.7046288281249998,8
22500,5,19,net shot,-0.849903993902439,-0.42794161458333324,8
22500,6,32,lob,-0.9418633536585366,1.5794063020833338,8
22500,7,19,smash,0.5338828658536584,-1.1153895312500002,8
22500,8,32,defensive shot,0.8877981707317071,0.8648041927083335,8
22600,1,19,short service,-0.8678562195121949,-0.7524170312499999,15
22600,2,32,net shot,-1.231663567073171,0.602886536458333,15
22600,3,19,lob,0.8097609451219512,-1.6601920052083337,15
22600,4,32,clear,-1.0444475,1.370765859375,15
22600,5,19,clear,0.9171079268292684,-1.7622780208333333,15
22600,6,32,smash,1.2516055182926833,1.0847875260416668,15
22600,7,19,defensive shot,1.3153542378048777,-0.4358472656250001,15
22600,8,32,net shot,1.397055182926829,0.7283457812500002,15
22600,9,19,lob,0.6251094817073173,-1.8313665364583336,15
22600,10,32,smash,-0.9561518597560974,0.9737646874999998,15
22600,11,19,defensive shot,-1.3107999085365851,-0.6781726562500001,15
22600,12,32,lob,-0.4578860060975609,1.4896943489583332,15
22600,13,19,drop,1.5025703048780485,-0.7589477864583335,15
22600,14,32,net shot,1.2182656707317072,0.7163154427083332,15
22600,15,19,push/rush,0.6141183231707316,-0.9624323697916667,15
22800,1,19,short service,-1.2078493902439025,-0.7225130468749997,6
22800,2,32,net shot,-1.1034333841463413,0.6895049739583333,6
22800,3,19,lob,0.6793325304878047,-1.5914472135416666,6
22800,4,32,smash,0.9053840243902439,1.04594671875,6
22800,5,19,defensive shot,0.9237026219512192,-0.6816098958333333,6
22800,6,32,lob,-0.9019288109756097,1.3676723437499998,6
22801,1,19,net shot,1.273221463414634,-0.41866106770833333,12
22801,2,32,lob,-1.0876793902439026,1.3515173177083337,12
22801,3,19,clear,1.202511676829268,-1.8592081770833333,12
22801,4,32,smash,1.179430243902439,1.0686325000000003,12
22801,5,19,defensive shot,-0.3662930182926828,-0.61424,12
22801,6,32,lob,0.7559042682926825,1.5797500260416666,12
22801,7,19,drop,1.0819753048780487,-0.759635234375,12
22801,8,32,net shot,0.9757274390243902,0.8001840885416662,12
22801,9,19,net shot,1.308393170731707,-0.25367356770833344,12
22801,10,32,lob,-0.09224679878048768,1.0071059114583332,12
22801,11,19,smash,1.055596524390244,-1.10714015625,12
22801,12,32,defensive shot,2.6760596646341464,1.1002551041666664,12
23001,1,19,net shot,-0.6018701829268291,-0.6915778906250001,8
23001,2,32,lob,1.2930055487804877,1.43366734375,8
23001,3,19,drop,0.9753610670731706,-0.7744153645833333,8
23001,4,32,net shot,0.21587201219512192,0.8373062760416664,8
23001,5,19,net shot,1.349060457317073,-0.47846903645833344,8
23001,6,32,lob,-1.0979378048780486,1.2776166666666668,8
23001,7,19,clear,0.4349624390243903,-1.7835889062499997,8
23001,8,32,smash,0.4184757012195123,1.1782804427083338,8
23100,1,32,short service,0.9570424695121952,0.7737173437500005,5
23100,2,19,net shot,-0.9180491768292683,-0.5991161458333334,5
23100,3,32,net shot,-1.225435243902439,0.5606084895833335,5
23100,4,19,lob,-1.388104390243902,-1.3883063541666667,5
23100,5,32,drop,-1.2162759451219511,0.7888411979166664,5
23200,1,19,lob,-0.836348231707317,-1.3264360416666667,13
23200,2,32,smash,-0.9649447865853656,1.0634766406249998,13
23200,3,19,defensive shot,-1.270498993902439,-0.7933201822916667,13
23200,4,32,lob,0.8918282621951217,1.0012626041666668,13
23200,5,19,smash,1.3377029268292684,-1.0301459895833334,13
23200,6,32,defensive shot,0.8064635975609754,0.940423463541667,13
23200,7,19,net shot,1.450545487804878,-0.5097479166666666,13
23200,8,32,lob,1.303996707317073,1.5804374739583338,13
23200,9,19,drop,1.0838071646341463,-0.7451988281249999,13
23200,10,32,net shot,1.1215434756097562,0.8190889062500002,13
23200,11,19,lob,1.4186711280487805,-1.5426384114583336,13
23200,12,32,smash,-1.0477448475609756,1.0500714062500005,13
23200,13,19,defensive shot,-1.9695366768292681,-0.26570390624999973,13
23300,1,19,net shot,-1.0587360060975608,-0.6912341666666665,9
23300,2,32,net shot,-1.1074634756097559,0.6135419791666669,9
23300,3,19,lob,0.5690545731707317,-1.6302880208333335,9
23300,4,32,clear,1.4520109756097557,1.210590494791667,9
23300,5,19,smash,1.3878958841463414,-1.0772361718749999,9
23300,6,32,defensive shot,1.0629239634146341,0.8703037760416669,9
23300,7,19,net shot,1.1026830376231027,-0.285960066478153,9
23300,8,19,lob,1.005062052249746,-0.252488825027962,9
23300,9,19,net shot,1.4018180182926827,-0.2870147916666668,9
23400,1,32,short service,0.2774225000000001,0.7544688020833336,12
23400,2,19,lob,-0.9088898780487803,-1.315780598958333,12
23400,3,32,drop,1.2003134451219513,0.7001604166666672,12
23400,4,19,net shot,1.33660381097561,-0.42862906250000005,12
23400,5,32,lob,0.11402060975609768,1.641276614583333,12
23400,6,19,drop,-0.7876207621951219,-0.9555578906249999,12
23400,7,32,net shot,-0.08088926829268274,0.9321740885416668,12
23400,8,19,push/rush,-1.3767468597560975,-1.1882590104166668,12
23400,9,32,clear,0.7624989634146341,1.0335726562500003,12
23400,10,19,smash,-0.19336545731707305,-1.1150458072916665,12
23400,11,32,defensive shot,0.5741837804878048,1.0352912760416662,12
23400,12,19,net shot,-1.6302762499999999,-0.48774958333333335,12
23600,1,19,short service,0.3045340243902439,-0.7716655729166666,5
23600,2,32,net shot,-0.9869271036585365,0.6778183593749999,5
23600,3,19,lob,-1.3782123475609755,-1.2367240885416668,5
23600,4,32,clear,-1.0349218292682927,1.1672812760416669,5
23600,5,19,smash,1.419403871951219,-1.0861729947916665,5
23700,1,19,short service,-0.46008423780487817,-0.8232241666666665,7
23700,2,32,net shot,0.7624989634146341,0.6585698177083336,7
23700,3,19,net shot,-0.9173164329268293,-0.6328010937499998,7
23700,4,32,lob,0.9889168292682928,1.16968734375,7
23700,5,19,smash,1.2717559756097563,-1.048363359375,7
23700,6,32,defensive shot,0.18363128048780475,1.0146678385416668,7
23700,7,19,lob,-1.7423860670731706,-1.52373359375,7
23801,1,19,drop,-0.6051675304878049,-1.0263650260416668,8
23801,2,32,lob,1.3098586585365855,1.3425804947916664,8
23801,3,19,clear,1.255635609756098,-1.5852601822916668,8
23801,4,32,smash,0.7115732621951216,1.1012862760416666,8
23801,5,19,defensive shot,-1.0550722865853657,-0.5929291145833334,8
23801,6,32,lob,0.7317237195121953,1.515817369791667,8
23801,7,19,clear,1.143892164634146,-1.5357639322916665,8
23801,8,32,clear,1.6820925609756094,1.6168722135416669,8
